time_str,kernel,confidence_mode,physics_constraint_mode,localization_policy,localization_candidate_grid,adaptive_selected_radius_xy,adaptive_selected_sigma_xy,adaptive_selected_radius_z,adaptive_selected_sigma_z,adaptive_score,adaptive_reasons,adaptive_current_support,adaptive_context_support,adaptive_context_time_conf_mean,adaptive_obs_error_weight_mean,adaptive_role_gap_mps,adaptive_no_holdout_inputs_used,localization_radius_xy,localization_sigma_xy,localization_radius_z,localization_sigma_z,wind_records_total,holdout_wind_records,fusion_current_wind_records,context_wind_records,trajectory_records,rmse_vector,mae_vector,bias_u,bias_v,effective_reconstructed_voxels,effective_reconstructed_fraction,support_pre_refine_voxels,low_conf_fill_voxels,low_conf_fill_fraction,mask_conf_positive_mismatch_voxels,speed_active_mean_mps,speed_active_max_mps,confidence_active_mean,field_smoothness_proxy,field_horizontal_divergence_proxy,field_vertical_shear_proxy,field_vertical_jump_mean_mps,field_vertical_jump_p95_mps,field_vertical_jump_p99_mps,strong_wind_voxels,rapid_vertical_change_voxels,strong_rapid_vertical_voxels,strong_layer_vertical_jump_mean_mps,vertical_oversmoothing_candidate_voxels,vertical_oversmoothing_candidate_fraction,vertical_context_mismatch_candidate_voxels,vertical_context_mismatch_candidate_fraction,strong_vertical_isolated_voxels,strong_vertical_isolated_fraction,speed_plausibility_violation_voxels,density_conf_factor_mean,speed_qc_conf_mean,local_consistency_conf_mean,obs_error_sigma_vector_mps_mean,obs_error_weight_factor_mean,representation_error_soft_weight_factor_mean,representation_error_soft_weight_factor_min,representation_error_soft_weight_factor_max,representation_error_soft_weight_score_mean,representation_error_soft_weight_current_factor_mean,representation_error_soft_weight_context_factor_mean,representation_error_soft_weight_changes_reconstruction,representation_error_soft_weight_uses_holdout_truth,diffusion_fill_new_voxels,observation_anchor_weight,speed_limit_mps,vertical_risk_mode,vertical_localization_policy,vertical_gradient_preserve_weight,vertical_context_mismatch_damping,vertical_localization_sigma_factor_mean,vertical_localization_sigma_factor_min,vertical_localization_sigma_factor_max,vertical_localization_reason_counts,guarded_vertical_dynamic_seed_source,guarded_vertical_dynamic_seed_truth_used,guard_active_fraction,guarded_fallback_fraction,dynamic_vertical_active_fraction,guard_active_count,guarded_fallback_count,dynamic_vertical_active_count,guard_12km_plus_fallback_count,guard_role_gap_fallback_count,guard_remote_support_fallback_count,guard_light_moderate_protected_count,guard_low_reliability_fallback_count,guard_high_tail_risk_fallback_count,guard_no_claim_fallback_count,guard_near_zero_confidence_fallback_count,guard_context_extreme_fallback_count,guard_strong_vertical_isolated_fallback_count,srha_horizontal_sigma_factor_mean,srha_horizontal_sigma_factor_min,srha_horizontal_sigma_factor_max,srha_horizontal_reason_counts,srha_high_altitude_gate_count,srha_high_speed_gate_count,srha_role_gap_gate_count,srha_stale_context_gate_count,srha_sparse_fresh_widen_gate_count,srha_dense_current_gate_count,point_regime_localization_enabled,point_regime_localization_uses_holdout_truth,point_regime_xy_sigma_factor_mean,point_regime_xy_sigma_factor_min,point_regime_xy_sigma_factor_max,point_regime_z_sigma_factor_mean,point_regime_z_sigma_factor_min,point_regime_z_sigma_factor_max,point_regime_remote_current_fraction,point_regime_role_gap_fraction,point_regime_vertical_gap_fraction,point_regime_stable_sparse_widen_fraction,point_regime_reason_counts,vertical_risk_refine_enabled,vertical_risk_candidate_voxels_last,vertical_oversmooth_preserve_voxels_last,vertical_context_mismatch_damped_voxels_last,current_weight_boost,context_weight_scale,context_time_conf_power,role_conflict_mode,conflict_speed_threshold_mps,conflict_context_factor,cma_fusion_mode,cma_proxy_npz,cma_background_weight,cma_background_weight_mode,cma_confidence_source,cma_confidence_cap,cma_time_confidence,cma_space_confidence,cma_pseudo_source,cma_qc_gating,background_independent_of_holdout,cma_temporal_conf_mean,cma_temporal_change_speed_mean_mps,cma_rapid_change_fraction,cma_effective_conf_mean,cma_background_active_voxels,cma_background_gate_mean,cma_background_gate_active_fraction,cma_background_no_current_gate_voxels,cma_background_localized_support_gate_voxels,cma_background_localized_support_gate_fraction,cma_background_sparse_current_gate_fraction,cma_strict_temporal_gate_active_fraction,cma_used_as_background_not_truth,role_conflict_voxels,role_overlap_voxels,role_conflict_fraction_of_overlap,role_conflict_context_weight_sum,role_conflict_context_weight_removed_sum,role_conflict_component_gap_mean_mps,role_conflict_component_gap_max_mps,role_conflict_threshold_mean_mps,role_conflict_threshold_min_mps,role_conflict_threshold_max_mps,role_conflict_context_factor_mean,role_conflict_context_factor_min,role_conflict_context_factor_max,role_conflict_current_density_mean,role_conflict_context_time_conf_mean,role_conflict_altitude_mean_m,qc_calibration_path,strict_holdout_no_leakage,motion_used_as_wind
20260218004200,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",8,4.0,2,1.0,8.0,default_timepower15_8_4_conservative_v2,33,697,0.5901043993125039,1.0,5.006558746692192,True,8,4.0,2,1.0,38,5,33,697,4927,2.3066833646528724,2.021578597386517,0.6492902879067322,0.049422826005306494,210992,0.01672797185471483,118680,92312,0.007318725533918042,0,11.763318061828613,94.76301574707031,0.13180766999721527,1.0641132593154907,1.3468097448349,2.5382587909698486,4.04987907409668,17.46881103515625,38.272945404052734,1648,4711,1002,37.52922439575195,102,0.061893203883495146,613,0.3719660194174757,1,0.0006067961165048543,0,0.32457087221355013,0.9994520547945206,0.990832006712882,8.0,1.0,0.843891676414497,0.7169355506665015,0.9617885684381041,0.34690738574556224,0.8994767341002836,0.8412599591926447,False,False,92312,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 730}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 730}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,715,102,613,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,1439,17146,0.08392628018196664,304.4195251464844,246.06077575683594,18.65682601928711,88.87713623046875,13.333971977233887,9.342562675476074,16.970643997192383,0.24941213428974152,0.05000000074505806,0.48971986770629883,0.4140529930591583,0.7365010976791382,12407.2275390625,,True,False
20260221111800,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",8,4.0,2,1.0,8.0,default_timepower15_8_4_conservative_v2,1,571,0.5595179117864006,0.9998251748251747,15.544771857622168,True,8,4.0,2,1.0,2,1,1,571,5064,4.641840991504765,4.641840991504765,4.4637715464692285,-1.2733543777541456,166441,0.013195857489718051,87761,78680,0.006237946583420049,0,16.448854446411133,98.03694152832031,0.13449405133724213,1.5999070405960083,1.8155418634414673,3.6735589504241943,6.199021816253662,31.151268005371094,43.6754264831543,1953,14646,651,22.845741271972656,1170,0.5990783410138248,552,0.282642089093702,2,0.0010240655401945725,0,0.32434705111808576,0.9993006993006993,0.982227561314371,8.0,0.9998251748251747,0.8155265993271136,0.6891558646681352,0.8805762321774028,0.4099408903841923,0.8572069792379301,0.815453603915711,False,False,78680,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 572}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 572}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,1725,1170,555,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,3,1144,0.0026223776223776225,0.0031427349895238876,0.002511781407520175,17.205541610717773,19.333354949951172,14.555705070495605,14.464298248291016,14.694757461547852,0.2000606805086136,0.19576771557331085,0.20346586406230927,0.012383592315018177,0.31450411677360535,13666.6669921875,,True,False
20260125124200,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",8,4.0,2,1.0,8.0,default_timepower15_8_4_conservative_v2,19,611,0.5270221445563487,1.0,10.628729504221054,True,8,4.0,2,1.0,22,3,19,611,4701,32.59671034886314,20.614991892831785,-17.094546875477704,-2.8800047041520713,178555,0.014156285615182597,97093,81462,0.006458510480154601,0,17.396394729614258,116.07405090332031,0.12355776131153107,1.7490342855453491,2.0046684741973877,3.962677001953125,6.7778730392456055,31.623939514160156,64.06698608398438,9883,15029,2777,18.51287269592285,5231,0.529292724881109,2413,0.2441566326014368,114,0.011534959020540322,0,0.34776009771043237,0.9949206349206349,0.980253624380657,8.0,1.0,0.8496054569765763,0.7018727642883003,0.9617885684381041,0.33421009560760834,0.9224555511696382,0.847340069432111,False,False,81462,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 630}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 630}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,7733,5235,2498,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,3493,10172,0.34339362957137237,157.7899932861328,127.3539047241211,29.974498748779297,62.264122009277344,13.465770721435547,9.1427583694458,15.984109878540039,0.2102861851453781,0.05000000074505806,0.4902651906013489,0.21085545420646667,0.5031791925430298,12176.2099609375,,True,False
20260130174200,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",8,4.0,2,1.0,6.0,default_timepower15_8_4_conservative_v2;dense_current_stale_conflict_prefers_6_3,62,526,0.4653210293307254,0.9994897959183674,24.86193094049857,True,8,4.0,2,1.0,71,9,62,526,1272,24.70519159998879,11.153619000166744,-7.435840174552278,-1.053684707239439,182596,0.014476666171151082,104917,77679,0.0061585848074921954,0,18.33648681640625,220.31517028808594,0.121982641518116,1.7069462537765503,2.0797924995422363,3.786820650100708,6.377579689025879,34.475833892822266,53.400421142578125,4402,13903,1472,28.791120529174805,1974,0.44843253066787825,816,0.18537028623353022,0,0.0,720,0.3279650306313784,0.9985544217687075,0.9904816099150079,8.0,0.9994897959183674,0.8556054488202202,0.7169355506665015,0.9617885684381041,0.3208767803995106,0.905820966551114,0.8496865094679095,False,False,77679,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 588}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 588}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,2844,1978,866,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,10701,12735,0.8402826855123675,581.8302001953125,464.5794677734375,29.529996871948242,65.17811584472656,11.427926063537598,7.290838241577148,16.04941177368164,0.14803452789783478,0.05000000074505806,0.5289021730422974,0.3379727900028229,0.4894624948501587,8913.326171875,,True,False
20260202054200,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",8,4.0,2,1.0,8.0,default_timepower15_8_4_conservative_v2,1,802,0.494803244489961,1.0,20.04032650973531,True,8,4.0,2,1.0,2,1,1,802,5143,6.289395461593763,6.289395461593763,4.213548814736212,-4.669314902440323,221308,0.01754585005698429,119508,101800,0.008070957831623805,0,13.467916488647461,195.00401306152344,0.1224818304181099,1.6201667785644531,2.0002331733703613,3.7996227741241455,6.290252208709717,35.73622131347656,74.39645385742188,11016,14999,4623,27.231689453125,4229,0.3838961510530138,3243,0.29438997821350765,26,0.0023602033405954975,794,0.31765286570725404,0.9944582814445827,0.9789735333720819,8.0,1.0,0.8466939290488058,0.6849838655887694,0.9366958982559449,0.34068015766932047,0.8656926935236444,0.8466702398162935,False,False,101800,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 803}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 803}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,7545,4227,3318,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,0,936,0.0,0.0,0.0,5.741103649139404,11.491328239440918,13.897248268127441,11.514975547790527,16.448230743408203,0.1896020919084549,0.05000000074505806,0.42791932821273804,0.4086940586566925,0.5217891335487366,0.0,,True,False
20260205015400,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",10,5.0,2,1.0,10.0,default_timepower15_8_4_conservative_v2;moderate_current_support_fresh_context_prefers_10_5,15,549,0.5799474398171675,1.0,25.13156075710319,True,10,5.0,2,1.0,18,3,15,549,2587,3.4333534217378356,3.109145577685952,2.1386713501869075,-0.1673871863874322,180633,0.01432103463653932,104221,76412,0.006058133888310787,0,22.925268173217773,188.50978088378906,0.13810786604881287,2.3278374671936035,2.4745616912841797,6.12887716293335,10.141348838806152,47.140960693359375,65.19381713867188,18084,25796,7563,25.599231719970703,3978,0.21997345719973457,2376,0.13138686131386862,102,0.00564034505640345,2245,0.33679071146469874,0.9883865248226951,0.9833506715913571,8.0,1.0,0.8405471763025003,0.6960217643111801,0.9509355506665015,0.3543396082166658,0.9165590851846084,0.8384703481909673,False,False,76412,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 564}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 564}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,6431,3982,2449,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,5546,7926,0.6997224325006308,1673.7152099609375,1354.075439453125,39.63528823852539,79.75918579101562,12.323972702026367,8.285037994384766,15.904159545898438,0.22098574042320251,0.05000000074505806,0.4324045777320862,0.409912109375,0.724502682685852,10552.560546875,,True,False
20260208151800,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",10,5.0,2,1.0,10.0,default_timepower15_8_4_conservative_v2;moderate_current_support_fresh_context_prefers_10_5,15,1110,0.5430909359665961,1.0,2.676328598952567,True,10,5.0,2,1.0,18,3,15,1110,4247,7.172714049066334,6.488240250724377,-1.6985382316627335,-5.344367222841818,345788,0.02741493483970071,210285,135503,0.010743015707844012,0,12.075182914733887,85.0322036743164,0.16001203656196594,0.9384233355522156,1.1405928134918213,2.3973424434661865,3.8379411697387695,17.4832706451416,35.89448547363281,2227,9299,782,18.761945724487305,1276,0.572968118545128,526,0.23619218679838347,0,0.0,0,0.33916217455628866,0.9971111111111111,0.9801481430894605,8.0,1.0,0.8493615736244279,0.6966855506665015,0.9509355506665015,0.3347520586123825,0.9239355506665013,0.8483538171779135,False,False,135503,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 1125}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 1125}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,1808,1278,530,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,1201,14297,0.08400363712666993,679.3685302734375,630.33837890625,11.379157066345215,14.949803352355957,9.267101287841797,8.01101303100586,12.430724143981934,0.08893722295761108,0.05000000074505806,0.27613019943237305,0.7087749242782593,0.6489923596382141,6694.0048828125,,True,False
20260213004200,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",10,5.0,2,1.0,10.0,default_timepower15_8_4_conservative_v2;low_current_but_stable_context_prefers_10_5,0,450,0.6222571812144269,1.0,0.0,True,10,5.0,2,1.0,1,1,0,450,4923,6.54268035568363,6.54268035568363,1.5473663483829672,6.35706879155326,200669,0.015909538674991328,107926,92743,0.007352896288588276,0,14.66919994354248,84.0315170288086,0.1398785561323166,1.3822336196899414,1.4226348400115967,3.551138401031494,5.998696327209473,23.876436233520508,65.38798522949219,5532,8043,2155,25.35938262939453,2657,0.48029645697758494,1824,0.3297180043383948,2,0.00036153289949385393,0,0.32411782993270427,0.9976666666666666,0.9859644991157098,8.0,1.0,0.8342292232800352,0.7169355506665015,0.9252409071773161,0.36837950382214396,,0.8342292232800352,False,False,92743,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 450}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 450}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,4490,2662,1828,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,False
20260218021200,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",8,4.0,2,1.0,8.0,default_timepower15_8_4_conservative_v2,41,752,0.6326769643683926,1.0,0.7534033457527137,True,8,4.0,2,1.0,47,6,41,752,5294,4.192221093531228,3.4543377294631177,-0.28550023446443157,0.402444098841875,216919,0.017197879193300628,121633,95286,0.007554511669392003,0,11.692668914794922,94.73893737792969,0.1402067244052887,1.0262261629104614,1.319265604019165,2.4348344802856445,3.8796682357788086,17.364171981811523,37.863250732421875,1257,4782,611,33.80048751831055,34,0.027048528241845664,307,0.24423229912490055,1,0.0007955449482895784,0,0.32801891982554654,0.9994955863808324,0.9909156979779828,8.0,1.0,0.8475428065132385,0.7169355506665015,0.9509355506665015,0.33879376330391453,0.9021344052244924,0.8445664028600983,False,False,95286,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 793}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 793}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,341,34,307,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,78,20348,0.0038333005700805977,17.28069305419922,10.41335678100586,15.13214111328125,18.367727279663086,13.254719734191895,10.76930046081543,15.4749116897583,0.24723495543003082,0.05000000074505806,0.4449347257614136,0.0797373354434967,0.545052170753479,10967.9482421875,,True,False
20260221124200,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",10,5.0,2,1.0,10.0,default_timepower15_8_4_conservative_v2;moderate_current_support_fresh_context_prefers_10_5,14,571,0.5440062707249079,1.0,11.966413187567266,True,10,5.0,2,1.0,17,3,14,571,5223,3.024286687313245,2.7299239160023423,-0.20183577793699334,2.6569091408478274,202763,0.016075556216243,117606,85157,0.006751459293394778,0,18.9865779876709,98.03690338134766,0.1360517293214798,1.6833484172821045,1.8537501096725464,4.1760382652282715,6.955915927886963,31.631017684936523,52.12133026123047,6446,19929,1594,17.321603775024414,1962,0.30437480608129075,1122,0.17406143344709898,10,0.0015513496742165685,0,0.3194289445025005,0.9993162393162394,0.9863065583964082,8.0,1.0,0.8145449642951098,0.7015266883613881,0.8949516932571809,0.4121223015664225,0.855793384885897,0.8135336194820257,False,False,85157,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 585}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 585}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,3107,1962,1145,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,600,9837,0.060994205550472705,14.996402740478516,10.072778701782227,29.353668212890625,112.982177734375,14.296663284301758,12.322175979614258,16.611631393432617,0.21394577622413635,0.05000000074505806,0.42549896240234375,0.08285173028707504,0.40596985816955566,13230.0,,True,False
20260125124800,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",8,4.0,2,1.0,8.0,default_timepower15_8_4_conservative_v2,30,601,0.526911809101243,1.0,14.10406615343152,True,8,4.0,2,1.0,35,5,30,601,4761,2.486429423933633,2.314718229623076,0.7505796679611089,-0.5565491047761786,177960,0.014109112531589118,97476,80484,0.00638097220157574,0,17.470834732055664,116.07459259033203,0.12194176018238068,1.7202954292297363,2.0154926776885986,3.876711368560791,6.632839679718018,31.35399055480957,64.24842834472656,10061,14248,2762,18.200687408447266,5236,0.5204254050293211,2405,0.23904184474704304,105,0.010436338336149488,0,0.34647882847509137,0.9949286846275752,0.9811681746462645,8.0,1.0,0.8508053740638363,0.702927128819046,0.9617885684381041,0.3315436131914749,0.936715815533197,0.8465169992816719,False,False,80484,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 631}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 631}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,7731,5240,2491,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,1685,13830,0.12183658712942878,74.28459930419922,59.24400329589844,25.402267456054688,53.33799362182617,12.352617263793945,7.935339450836182,15.242912292480469,0.16814757883548737,0.05000000074505806,0.38800686597824097,0.13691496849060059,0.4450819790363312,9308.90234375,,True,False
20260130181800,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",8,4.0,2,1.0,8.0,default_timepower15_8_4_conservative_v2,0,543,0.4941151260637702,0.9994475138121548,0.0,True,8,4.0,2,1.0,1,1,0,543,1003,4.750795345326745,4.750795345326745,3.4801292698091046,3.234000104915925,186320,0.014771914176700858,101827,84493,0.006698815717754323,0,18.035688400268555,220.38558959960938,0.13046321272850037,1.725816249847412,2.103717088699341,3.7859697341918945,6.451468467712402,36.77101516723633,61.2059440612793,6630,14299,2247,26.66131019592285,3714,0.5601809954751131,1696,0.2558069381598793,0,0.0,600,0.3257163565859197,0.9984346224677716,0.9913615412173719,8.0,0.9994475138121548,0.8482098962358557,0.7169355506665015,0.9318235952061992,0.3373113416980983,,0.8482098962358557,False,False,84493,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 543}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 543}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,5466,3718,1748,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,False
20260202070000,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",8,4.0,2,1.0,8.0,default_timepower15_8_4_conservative_v2,9,803,0.4550213106402652,1.0,12.719067079765173,True,8,4.0,2,1.0,11,2,9,803,4864,3.9921819008324895,3.862932184291155,-0.5887452627940473,0.9767852478105628,204013,0.016174659333036023,113630,90383,0.007165789604083048,0,11.803495407104492,194.9678192138672,0.12232839316129684,1.3698277473449707,1.8307081460952759,3.2033028602600098,5.209900379180908,22.105148315429688,65.2508773803711,6962,9480,2890,27.50349235534668,1993,0.2862683137029589,1660,0.23843723068083883,0,0.0,755,0.31881224035407524,0.9945197044334975,0.9810048506230418,8.0,1.0,0.8468346930811208,0.6868300944686893,0.9509355506665015,0.34036734870862034,0.9104355506665015,0.8461218565702012,False,False,90383,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 812}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 812}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,3724,1992,1732,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,263,5449,0.048265736832446324,8.35260009765625,5.792278289794922,16.53890609741211,19.23781394958496,12.03329849243164,10.671663284301758,15.446101188659668,0.13324832916259766,0.05000000074505806,0.40272974967956543,0.09325879067182541,0.3762456178665161,9450.5703125,,True,False
